"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"4","17","21","0","0","2.1","4.1","0.16","0","2.1","0","0"
"4","17","22","0","0","1.8","3.1","0.16","0","1.8","0","0"
"4","17","23","0","0","2.4","2.6","0.16","0","2.4","0","0"
"4","18","0","0","0","2.5","3.6","0.16","0","2.5","0","0"
"4","18","1","0","0","2.2","2.6","0.16","0","2.2","0","0"
"4","18","2","0","0","1.6","4.1","0.16","0","1.6","0","0"
"4","18","3","0","0","1.7","4.1","0.16","0","1.7","0","0"
"4","18","4","0","0","1","3.1","0.16","0","1","0","0"
"4","18","5","0","11","0.7","3.1","0.16","10.197","0.871","5.211","1.063"
"4","18","6","168","70","0.4","2.1","0.16","98.558","2.693","79.887","73.093"
"4","18","7","4","127","2","3.6","0.16","121.112","4.23","108.082","100.288"
"4","18","8","230","223","2.7","4.1","0.16","360.725","8.872","326.529","310.995"
"4","18","9","244","294","3.6","3.1","0.16","485.088","13.253","430.528","411.309"
"4","18","10","32","292","4","3.1","0.16","320.886","10.362","281.972","268.017"
"4","18","11","81","406","5.2","3.6","0.16","492.479","14.215","429.335","410.158"
"4","18","12","92","401","5.2","1","0.16","497.595","20.318","424.319","405.32"
"4","18","13","5","318","5.7","4.1","0.16","313.851","11.034","274.201","260.521"
"4","18","14","15","270","5.8","2.1","0.16","272.336","12.276","237.449","225.072"
"4","18","15","94","249","5.5","3.6","0.16","305.516","11.117","271.501","257.917"
"4","18","16","109","198","5.7","4.1","0.16","240.923","9.819","214.72","203.148"
"4","18","17","218","91","5.6","5.1","0.16","138.498","7.634","114.089","106.082"
"4","18","18","0","27","4.7","4.6","0.16","24.724","5.078","17.837","13.241"
"4","18","19","0","0","3.7","4.6","0.16","0","0","0","0"
"4","18","20","0","0","2.5","3.6","0.16","0","2.5","0","0"
"4","18","21","0","0","1.9","5.1","0.16","0","1.9","0","0"
"4","18","22","0","0","1","4.6","0.16","0","1","0","0"
"4","18","23","0","0","0.3","3.6","0.16","0","0.3","0","0"
"4","19","0","0","0","-0.4","3.1","0.16","0","-0.4","0","0"
"4","19","1","0","0","-0.7","3.1","0.16","0","-0.7","0","0"
"4","19","2","0","0","-0.2","4.1","0.16","0","-0.2","0","0"
"4","19","3","0","0","0.1","3.1","0.16","0","0.1","0","0"
"4","19","4","0","0","0.1","3.6","0.16","0","0.1","0","0"
"4","19","5","0","5","0.3","5.1","0.16","4.627","0.358","2.288","0"
"4","19","6","0","32","0.5","5.1","0.16","29.697","0.944","25.339","20.478"
"4","19","7","0","73","0.8","5.1","0.16","67.919","1.817","59.955","53.867"
"4","19","8","0","113","1","4.6","0.16","105.796","2.685","93.711","86.427"
"4","19","9","0","148","0.8","4.1","0.16","139.422","3.173","123.345","115.011"
"4","19","10","1","173","1.2","4.1","0.16","164.578","3.998","145.09","135.985"
"4","19","11","1","187","1.6","4.1","0.16","178.355","4.629","156.786","147.266"
"4","19","12","1","188","2.2","5.7","0.16","179.342","4.682","157.608","148.059"
"4","19","13","0","177","2.3","5.1","0.16","167.621","4.794","147.279","138.097"
"4","19","14","0","154","2.2","5.1","0.16","145.225","4.364","127.898","119.403"
"4","19","15","0","120","1.9","5.7","0.16","112.478","3.463","99.357","91.873"
"4","19","16","0","80","1.6","5.1","0.16","74.496","2.715","65.655","59.365"
"4","19","17","0","39","1.4","4.1","0.16","36.209","2.019","31.136","26.069"
"4","19","18","0","7","1.4","3.1","0.16","6.48","1.525","4.598","0.472"
"4","19","19","0","0","1.4","4.1","0.16","0","0","0","0"
"4","19","20","0","0","1","5.7","0.16","0","1","0","0"
"4","19","21","0","0","0.8","6.2","0.16","0","0.8","0","0"
"4","19","22","0","0","0.7","4.6","0.16","0","0.7","0","0"
"4","19","23","0","0","0.4","4.6","0.16","0","0.4","0","0"
"4","20","0","0","0","0.5","4.6","0.16","0","0.5","0","0"
"4","20","1","0","0","0.5","3.6","0.16","0","0.5","0","0"
"4","20","2","0","0","0.4","3.6","0.16","0","0.4","0","0"
"4","20","3","0","0","0.2","3.1","0.16","0","0.2","0","0"
"4","20","4","0","0","-0.2","4.1","0.16","0","0","0","0"
"4","20","5","0","5","0.1","3.6","0.16","4.627","0.172","2.29","0"
"4","20","6","0","60","0.3","3.6","0.16","55.697","1.324","48.667","42.979"
"4","20","7","218","171","0.8","4.1","0.16","256.546","5.181","231.883","219.703"
"4","20","8","445","199","2.2","6.2","0.16","476.512","8.488","435.493","416.098"
"4","20","9","590","189","3.6","5.7","0.16","652.669","12.698","585.794","561.074"
"4","20","10","686","170","4.4","6.2","0.16","791.873","14.824","702.238","673.392"
"4","20","11","704","180","3.6","5.7","0.16","864.126","15.625","761.4","730.457"
"4","20","12","699","184","4.6","6.2","0.16","867.682","16.013","763.169","732.164"
"4","20","13","401","328","3.5","7.2","0.16","705.2","11.851","627.851","601.64"
"4","20","14","238","317","4.2","6.2","0.16","512.126","10.931","457.529","437.353"
"4","20","15","210","256","4.3","3.6","0.16","391.266","11.5","350.095","333.727"
"4","20","16","279","168","4.1","5.7","0.16","293.061","8.183","264.139","250.816"
"4","20","17","72","103","3.7","4.6","0.16","113.667","5.502","97.952","90.517"
"4","20","18","0","23","2.8","3.1","0.16","21.353","3.214","16.146","11.61"
"4","20","19","0","0","0.8","2.1","0.16","0","0","0","0"
"4","20","20","0","0","0.7","2.6","0.16","0","0.7","0","0"
"4","20","21","0","0","0.2","2.6","0.16","0","0.2","0","0"
"4","20","22","0","0","-0.5","1","0.16","0","-0.5","0","0"
"4","20","23","0","0","-0.3","0.5","0.16","0","-0.3","0","0"
"4","21","0","0","0","-0.2","0","0.16","0","-0.2","0","0"
"4","21","1","0","0","0.1","0","0.16","0","0.1","0","0"
"4","21","2","0","0","0.5","1","0.16","0","0.5","0","0"
"4","21","3","0","0","-0.8","1","0.16","0","-0.8","0","0"
"4","21","4","0","0","-1.6","0","0.16","0","0","0","0"
"4","21","5","0","22","-1.6","0","0.16","20.189","-0.874","11.7","7.322"
"4","21","6","172","98","0","0","0.16","126.375","5.07","104.795","97.119"
"4","21","7","428","139","2.2","2.1","0.16","318.049","9.781","283.406","269.4"
"4","21","8","625","144","3.4","1.5","0.16","532.929","17.887","472.987","452.264"
"4","21","9","781","105","4.7","0.5","0.16","711.889","29.644","602.315","577.009"
"4","21","10","322","309","4.4","1","0.16","610.215","22.991","521.287","498.853"
"4","21","11","279","370","4.5","1.5","0.16","658.363","22.278","561.53","537.669"
"4","21","12","416","347","5.3","1","0.16","763.108","28.539","637.411","610.862"
"4","21","13","570","265","6","1.5","0.16","797.74","27.591","672.249","644.465"
"4","21","14","389","290","5.7","2.6","0.16","609.654","18.93","531.522","508.725"
"4","21","15","332","245","5.5","1","0.16","462.858","19.647","404.094","385.811"
"4","21","16","267","177","5.7","2.1","0.16","297.063","12.795","263.347","250.052"
"4","21","17","129","109","5.4","3.1","0.16","134.144","8.044","113.574","105.586"
"4","21","18","0","28","4.3","3.1","0.16","25.811","4.802","19.829","15.163"
"4","21","19","0","0","4.2","1.5","0.16","0","0","0","0"
"4","21","20","0","0","3.6","1.5","0.16","0","3.6","0","0"
"4","21","21","0","0","2.8","1.5","0.16","0","2.8","0","0"
"4","21","22","0","0","1.4","3.6","0.16","0","1.4","0","0"
"4","21","23","0","0","0.6","2.6","0.16","0","0.6","0","0"
"4","22","0","0","0","0.2","2.6","0.16","0","0.2","0","0"
"4","22","1","0","0","-0.7","2.6","0.16","0","-0.7","0","0"
"4","22","2","0","0","-1.1","2.1","0.16","0","-1.1","0","0"
"4","22","3","0","0","-1.1","3.1","0.16","0","-1.1","0","0"
"4","22","4","0","0","-1.3","3.6","0.16","0","0","0","0"
"4","22","5","0","22","-1.1","3.1","0.16","20.301","-0.729","13.126","8.697"
"4","22","6","0","64","-0.3","3.6","0.16","59.395","0.792","52.211","46.398"
"4","22","7","34","152","1.7","4.1","0.16","159.922","4.434","143.631","134.578"
"4","22","8","90","244","3.8","4.6","0.16","294.617","8.499","264.195","250.87"
"4","22","9","477","220","5.5","5.1","0.16","602.195","14.514","535.448","512.512"
"4","22","10","702","194","7.1","5.1","0.16","834.055","19.578","726.005","696.316"
"4","22","11","317","338","9","6.2","0.16","659.525","17.655","572.843","548.581"
"4","22","12","79","418","9.1","6.7","0.16","503.124","15.346","436.319","416.895"
"4","22","13","5","324","9.7","6.2","0.16","319.19","13.878","275.776","262.041"
"4","22","14","15","276","9.8","7.7","0.16","277.807","12.929","241.489","228.969"
"4","22","15","10","219","9.9","6.7","0.16","215.476","12.584","187.673","177.06"
"4","22","16","0","83","9.6","6.7","0.16","77.308","10.565","66.084","59.779"
"4","22","17","0","42","8.7","6.2","0.16","39.002","9.214","32.675","27.553"
"4","22","18","0","9","6.7","5.7","0.16","8.334","6.814","6.106","1.926"
"4","22","19","0","0","6.1","4.6","0.16","0","0","0","0"
"4","22","20","0","0","6","4.1","0.16","0","6","0","0"
"4","22","21","0","0","5.7","3.6","0.16","0","5.7","0","0"
"4","22","22","0","0","5.6","3.6","0.16","0","5.6","0","0"
"4","22","23","0","0","5.6","3.1","0.16","0","5.6","0","0"
"4","23","0","0","0","5.6","4.1","0.16","0","5.6","0","0"
"4","23","1","0","0","5.2","2.6","0.16","0","5.2","0","0"
"4","23","2","0","0","4.5","2.6","0.16","0","4.5","0","0"
"4","23","3","0","0","3.8","3.1","0.16","0","3.8","0","0"
"4","23","4","0","0","3.3","2.6","0.16","0","0","0","0"
"4","23","5","0","16","2.9","3.1","0.16","14.84","3.178","9.979","5.661"
"4","23","6","0","66","3.7","2.6","0.16","61.242","5.03","53.03","47.188"
"4","23","7","2","139","4.1","3.1","0.16","131.55","6.722","116.494","108.403"
"4","23","8","231","235","4.8","3.1","0.16","376.134","12.298","335.908","320.041"
"4","23","9","427","252","6","3.6","0.16","597.98","16.998","525.968","503.367"
"4","23","10","33","299","6.6","3.6","0.16","328.32","12.609","285.887","271.793"
"4","23","11","40","317","6.6","3.1","0.16","356.493","13.661","309.026","294.113"
"4","23","12","16","338","7.3","2.1","0.16","343.823","15.456","295.274","280.848"
"4","23","13","15","317","7.9","2.6","0.16","320.685","14.825","276.263","262.51"
"4","23","14","75","343","8.3","1.5","0.16","404.425","19.22","347.078","330.816"
"4","23","15","101","253","9.2","2.6","0.16","313.569","16.003","273.508","259.853"
"4","23","16","90","172","9.1","1.5","0.16","206.213","14.689","179.6","169.272"
"4","23","17","7","104","9.1","1.5","0.16","98.303","11.763","84.315","77.364"
"4","23","18","0","23","8.8","1.5","0.16","21.347","9.368","16.276","11.736"
"4","23","19","0","0","8.3","2.6","0.16","0","0","0","0"
"4","23","20","0","0","8.3","1","0.16","0","8.3","0","0"
"4","23","21","0","0","7.4","1","0.16","0","7.4","0","0"
"4","23","22","0","0","7.3","0.5","0.16","0","7.3","0","0"
"4","23","23","0","0","7","1","0.16","0","7","0","0"
"4","24","0","0","0","6.4","1.5","0.16","0","6.4","0","0"
"4","24","1","0","0","6.4","2.1","0.16","0","6.4","0","0"
"4","24","2","0","0","6.1","0.5","0.16","0","6.1","0","0"
"4","24","3","0","0","6.2","1","0.16","0","6.2","0","0"
"4","24","4","0","0","6.2","1","0.16","0","0","0","0"
"4","24","5","0","12","6.4","0","0.16","11.12","6.835","7.607","3.374"
"4","24","6","0","68","6.6","1.5","0.16","63.089","8.31","54.003","48.126"
"4","24","7","135","238","8","2.6","0.16","288.013","14.254","253.172","240.237"
"4","24","8","524","165","8.6","2.6","0.16","495.17","19.381","435.618","416.219"
"4","24","9","446","240","9.6","1.5","0.16","601.227","25.888","511.815","489.716"
"4","24","10","290","330","10.6","2.6","0.16","606.047","23.726","515.338","493.114"
"4","24","11","34","322","9.2","2.6","0.16","356.045","16.887","304.75","289.987"
"4","24","12","134","375","8.7","2.6","0.16","518.479","19.906","443.24","423.57"
"4","24","13","14","318","10.7","1.5","0.16","320.656","19.339","271.488","257.904"
"4","24","14","36","263","7.9","3.1","0.16","288.984","13.634","251.051","238.192"
"4","24","15","21","213","7.8","5.1","0.16","216.283","11.03","189.57","178.89"
"4","24","16","86","174","8.1","3.6","0.16","206.409","11.898","181.678","171.277"
"4","24","17","0","78","7.2","5.7","0.16","72.467","8.21","62.526","56.347"
"4","24","18","0","10","7.1","2.6","0.16","9.261","7.298","6.918","2.709"
"4","24","19","0","0","7","0","0.16","0","0","0","0"
"4","24","20","0","0","6.5","2.6","0.16","0","6.5","0","0"
"4","24","21","0","0","5.1","2.1","0.16","0","5.1","0","0"
"4","24","22","0","0","4.2","1.5","0.16","0","4.2","0","0"
"4","24","23","0","0","3.9","1.5","0.16","0","3.9","0","0"
"4","25","0","0","0","3.8","3.1","0.16","0","3.8","0","0"
"4","25","1","0","0","4.1","2.6","0.16","0","4.1","0","0"
"4","25","2","0","0","3.7","1.5","0.16","0","3.7","0","0"
"4","25","3","0","0","2.8","3.1","0.16","0","2.8","0","0"
"4","25","4","0","0","2.6","3.6","0.16","0","0","0","0"
"4","25","5","0","29","2.3","3.1","0.16","26.339","2.807","19.683","15.022"
"4","25","6","233","97","3.9","3.1","0.16","141.858","6.666","116.418","108.329"
"4","25","7","502","121","6.2","2.6","0.16","336.952","13.511","297.164","282.671"
"4","25","8","669","127","8.2","2.6","0.16","549.679","20.176","483.757","462.652"
"4","25","9","771","122","9.8","3.1","0.16","730.023","24.364","629.003","602.752"
"4","25","10","791","131","11.2","4.1","0.16","846.254","25.665","721.232","691.712"
"4","25","11","617","249","12.1","5.1","0.16","860.629","24.958","730.522","700.673"
"4","25","12","381","374","12.6","5.1","0.16","761.055","23.953","645.543","618.705"
"4","25","13","241","376","12.5","4.6","0.16","606.003","22.137","517.031","494.747"
"4","25","14","372","302","11.8","6.2","0.16","610.448","19.827","529.681","506.949"
"4","25","15","221","259","12.4","2.1","0.16","401.868","21.993","345.647","329.435"
"4","25","16","280","178","12.2","3.6","0.16","305.244","17.819","265.846","252.463"
"4","25","17","134","117","11.3","3.6","0.16","143.622","13.917","119.592","111.391"
"4","25","18","2","36","10.2","4.1","0.16","32.925","10.755","25.733","20.858"
"4","25","19","0","1","9.8","3.6","0.16","0.951","9.815","0","0"
"4","25","20","0","0","8.9","5.1","0.16","0","8.9","0","0"
"4","25","21","0","0","8","4.1","0.16","0","8","0","0"
"4","25","22","0","0","7.4","4.6","0.16","0","7.4","0","0"
"4","25","23","0","0","6.3","4.1","0.16","0","6.3","0","0"
"4","26","0","0","0","5.6","3.6","0.16","0","5.6","0","0"
"4","26","1","0","0","5.2","3.6","0.16","0","5.2","0","0"
"4","26","2","0","0","4.7","2.6","0.16","0","4.7","0","0"
"4","26","3","0","0","4.1","4.1","0.16","0","4.1","0","0"
"4","26","4","0","0","4.3","3.6","0.16","0","0","0","0"
"4","26","5","0","29","3.7","2.6","0.16","26.487","4.259","20.131","15.454"
"4","26","6","11","96","4.2","3.6","0.16","91.194","5.876","79.557","72.774"
"4","26","7","3","145","5","3.1","0.16","137.556","7.741","121.427","113.161"
"4","26","8","11","214","5.2","3.6","0.16","210.489","9.064","185.723","175.179"
"4","26","9","0","156","5.2","2.6","0.16","146.947","8.377","127.409","118.931"
"4","26","10","0","180","5.3","3.6","0.16","170.286","8.414","147.509","138.318"
"4","26","11","1","193","6.7","4.6","0.16","183.971","9.616","158.603","149.02"
"4","26","12","1","194","7.5","3.6","0.16","184.957","10.88","158.686","149.099"
"4","26","13","33","307","7.8","3.1","0.16","336.767","14.472","290.991","276.716"
"4","26","14","36","265","8.5","3.6","0.16","290.771","13.828","252.333","239.429"
"4","26","15","22","216","9.2","4.1","0.16","219.729","12.947","191.197","180.459"
"4","26","16","6","154","9.1","3.1","0.16","147.705","12.042","128.397","119.883"
"4","26","17","0","82","7.6","3.1","0.16","76.154","9.118","65.618","59.33"
"4","26","18","0","20","7.2","2.1","0.16","18.55","7.637","14.435","9.96"
"4","26","19","0","1","6.9","2.1","0.16","0.951","6.919","0","0"
"4","26","20","0","0","6.8","2.6","0.16","0","6.8","0","0"
"4","26","21","0","0","5","3.1","0.16","0","5","0","0"
"4","26","22","0","0","5.1","2.6","0.16","0","5.1","0","0"
"4","26","23","0","0","4.6","2.6","0.16","0","4.6","0","0"
"4","27","0","0","0","4.4","2.1","0.16","0","4.4","0","0"
"4","27","1","0","0","3.6","0.5","0.16","0","3.6","0","0"
"4","27","2","0","0","4.8","1.5","0.16","0","4.8","0","0"
"4","27","3","0","0","4.5","1.5","0.16","0","4.5","0","0"
"4","27","4","0","0","5.2","1.5","0.16","0","0","0","0"
"4","27","5","0","9","5.3","2.1","0.16","8.334","5.494","6.09","1.911"
"4","27","6","0","41","5.5","0.5","0.16","38.071","6.832","32.176","27.072"
"4","27","7","0","82","6","0.5","0.16","76.346","8.67","65.742","59.449"
"4","27","8","43","198","6.6","1.5","0.16","218.956","12.524","191.323","180.58"
"4","27","9","36","261","7.8","1.5","0.16","285.715","15.512","246.45","233.754"
"4","27","10","267","353","8.1","1.5","0.16","611.224","24.61","517.192","494.903"
"4","27","11","524","262","8.9","2.6","0.16","786.178","25.937","664.356","636.852"
"4","27","12","620","247","10.2","1.5","0.16","866.257","33.63","711.052","681.893"
"4","27","13","658","198","11.1","0.5","0.16","814.779","39.568","655.955","628.749"
"4","27","14","642","171","12.3","0.5","0.16","700.384","36.804","573.165","548.892"
"4","27","15","667","127","12.5","1.5","0.16","568.871","27.956","485.453","464.288"
"4","27","16","505","128","12.5","2.6","0.16","363.31","20.399","315.153","300.022"
"4","27","17","265","107","12.3","0","0.16","168.872","19.092","135.118","126.367"
"4","27","18","44","42","11.4","2.6","0.16","38.474","12.218","29.358","24.354"
"4","27","19","0","2","10.5","2.1","0.16","1.903","10.538","0.854","0"
"4","27","20","0","0","10.3","0.5","0.16","0","10.3","0","0"
"4","27","21","0","0","8.4","0","0.16","0","8.4","0","0"
"4","27","22","0","0","8","0","0.16","0","8","0","0"
"4","27","23","0","0","6.6","0.5","0.16","0","6.6","0","0"
"4","28","0","0","0","6.5","1","0.16","0","6.5","0","0"
"4","28","1","0","0","6.7","0.5","0.16","0","6.7","0","0"
"4","28","2","0","0","6.3","0","0.16","0","6.3","0","0"
"4","28","3","0","0","4.5","0","0.16","0","4.5","0","0"
"4","28","4","0","1","3.7","1.5","0.16","0.951","3.722","0","0"
"4","28","5","22","35","4.6","0.5","0.16","31.353","5.673","24.387","19.559"
"4","28","6","144","106","4.9","1","0.16","131.575","8.866","110.049","102.186"
"4","28","7","312","155","8.9","2.6","0.16","289.034","15.175","253.061","240.131"
"4","28","8","572","170","10.9","2.6","0.16","535.248","22.552","465.347","444.894"
"4","28","9","729","152","12.1","3.6","0.16","736.677","25.666","630.391","604.09"
"4","28","10","777","143","13.1","2.6","0.16","851.201","31.583","708.56","679.49"
"4","28","11","801","145","13.8","2.1","0.16","923.866","35.836","753.942","723.263"
"4","28","12","803","144","14.8","1.5","0.16","927.842","39.92","744.941","714.581"
"4","28","13","612","236","15.6","2.6","0.16","813.125","33.236","670.17","642.46"
"4","28","14","270","308","16","1.5","0.16","536.999","30.522","445.72","425.962"
"4","28","15","404","214","15.8","0.5","0.16","485.836","32.809","403.659","385.392"
